ED_COUNTER,ED_INTERPOLATED,ED_RAW_CQ,ED_AF3,ED_F7,ED_F3,ED_FC5,ED_T7,ED_P7,ED_O1,ED_O2,ED_P8,ED_T8,ED_FC6,ED_F4,ED_F8,ED_AF4,ED_GYROX,ED_GYROY,ED_TIMESTAMP,ED_ES_TIMESTAMP,ED_FUNC_ID,ED_FUNC_VALUE,ED_MARKER,ED_SYNC_SIGNAL,
66,0,526,4334.871795,647.692308,4170.25641,4095.384615,4135.897436,647.692308,647.692308,4221.025641,4287.692308,4124.615385,646.153846,646.153846,4150.769231,3351.794872,1698,1691,3351.508,192.243332,0,0,0,0,
"17:12:41	",71,0,436,4331.282051,647.692308,4163.076923,4085.128205,4135.897436,647.692308,647.692308,4217.435897,4283.076923,4124.102564,646.153846,646.153846,4151.794872,3359.487179,1699,1693,3351.545,192.305893,0,0,0,0
72,0,624,4328.205128,647.692308,4175.384615,4088.717949,4135.897436,647.692308,647.692308,4229.230769,4292.307692,4131.794872,646.153846,646.153846,4156.923077,3362.051282,1697,1693,3351.554,192.305893,0,0,0,0,
73,0,697,4334.871795,647.692308,4179.487179,4095.897436,4135.897436,647.692308,647.692308,4248.205128,4310.25641,4154.871795,646.153846,646.153846,4169.230769,3369.74359,1697,1696,3351.564,192.305893,0,0,0,0,
74,0,393,4336.410256,647.692308,4168.717949,4093.846154,4135.897436,647.692308,647.692308,4243.076923,4313.846154,4160,646.153846,646.153846,4172.307692,3371.794872,1697,1697,3351.569,192.305893,0,0,0,0,
"17:12:41	",75,0,351,4336.923077,647.692308,4167.692308,4089.230769,4135.897436,647.692308,647.692308,4220.512821,4307.179487,4148.717949,646.153846,646.153846,4167.179487,3368.717949,1695,1699,3351.577,192.337158,0,0,0,0
76,0,0,4335.897436,647.692308,4168.717949,4090.769231,4135.897436,647.692308,647.692308,4210.769231,4303.589744,4145.641026,646.153846,646.153846,4166.666667,3370.769231,1697,1698,3351.584,192.337158,0,0,0,0,
77,0,0,4338.461538,647.692308,4164.615385,4092.820513,4135.897436,647.692308,647.692308,4211.282051,4300,4145.641026,646.153846,646.153846,4166.153846,3374.358974,1696,1700,3351.596,192.337158,0,0,0,0,
78,0,393,4344.615385,647.692308,4172.820513,4093.846154,4135.897436,647.692308,647.692308,4209.230769,4293.846154,4138.461538,646.153846,646.153846,4162.564103,3371.282051,1697,1701,3351.601,192.337158,0,0,0,0,
79,0,351,4331.282051,647.692308,4180.512821,4092.307692,4135.897436,647.692308,647.692308,4207.179487,4287.692308,4127.692308,646.153846,646.153846,4157.435897,3368.717949,1698,1701,3351.608,192.368439,0,0,0,0,
80,0,0,4315.897436,647.692308,4165.641026,4089.74359,4135.897436,647.692308,647.692308,4206.666667,4281.025641,4120.512821,646.153846,646.153846,4151.282051,3367.179487,1698,1704,3351.616,192.368439,0,0,0,0,
81,0,0,4331.794872,647.692308,4156.410256,4094.358974,4135.897436,647.692308,647.692308,4210.25641,4283.589744,4125.128205,646.153846,646.153846,4149.74359,3367.692308,1699,1705,3351.627,192.368439,0,0,0,0,
82,0,393,4349.230769,647.692308,4162.564103,4102.051282,4135.897436,647.692308,647.692308,4227.179487,4292.820513,4134.358974,646.153846,646.153846,4154.871795,3372.307692,1699,1706,3351.632,192.368439,0,0,0,0,
"17:12:41	",83,0,351,4336.923077,647.692308,4167.692308,4102.564103,4135.897436,647.692308,647.692308,4248.205128,4297.435897,4137.435897,646.153846,646.153846,4160.512821,3374.871795,1700,1705,3351.64,192.399719,0,0,0,0
84,0,0,4329.74359,647.692308,4172.820513,4101.025641,4135.897436,647.692308,647.692308,4241.538462,4294.358974,4135.897436,646.153846,646.153846,4159.487179,3370.25641,1700,1705,3351.647,192.399719,0,0,0,0,
85,0,0,4347.692308,647.692308,4181.025641,4104.615385,4135.897436,647.692308,647.692308,4230.769231,4297.435897,4141.538462,646.153846,646.153846,4161.025641,3373.846154,1700,1702,3351.659,192.399719,0,0,0,0,
86,0,393,4355.384615,647.692308,4194.871795,4112.820513,4135.897436,647.692308,647.692308,4255.384615,4321.538462,4165.641026,646.153846,646.153846,4175.897436,3388.205128,1699,1701,3351.664,192.399719,0,0,0,0,
"17:12:41	",87,0,351,4342.564103,647.692308,4198.974359,4115.384615,4135.897436,647.692308,647.692308,4263.589744,4325.641026,4170.25641,646.153846,646.153846,4177.435897,3386.666667,1699,1696,3351.671,192.431,0,0,0,0
88,0,0,4337.435897,647.692308,4181.538462,4111.794872,4135.897436,647.692308,647.692308,4229.74359,4291.282051,4133.333333,646.153846,646.153846,4158.974359,3371.794872,1698,1693,3351.678,192.431,0,0,0,0,
89,0,0,4344.102564,647.692308,4167.692308,4111.282051,4135.897436,647.692308,647.692308,4219.487179,4276.923077,4113.333333,646.153846,646.153846,4152.307692,3370.769231,1700,1691,3351.689,192.431,0,0,0,0,
90,0,393,4340.512821,647.692308,4175.384615,4112.307692,4135.897436,647.692308,647.692308,4235.897436,4289.74359,4127.179487,646.153846,646.153846,4155.384615,3377.948718,1700,1688,3351.694,192.431,0,0,0,0,
91,0,351,4330.25641,647.692308,4179.487179,4107.692308,4135.897436,647.692308,647.692308,4231.282051,4284.102564,4123.589744,646.153846,646.153846,4149.230769,3371.794872,1700,1690,3351.702,192.46228,0,0,0,0,
92,0,0,4318.974359,647.692308,4163.589744,4097.948718,4135.897436,647.692308,647.692308,4214.358974,4255.897436,4092.307692,646.153846,646.153846,4135.897436,3357.435897,1699,1689,3351.71,192.46228,0,0,0,0,
93,0,0,4311.282051,647.692308,4154.871795,4091.794872,4135.897436,647.692308,647.692308,4218.461538,4243.076923,4077.435897,646.153846,646.153846,4128.717949,3348.717949,1699,1690,3351.722,192.46228,0,0,0,0,
94,0,393,4317.435897,647.692308,4165.128205,4093.333333,4135.897436,647.692308,647.692308,4243.076923,4257.435897,4093.333333,646.153846,646.153846,4131.794872,3353.333333,1699,1689,3351.726,192.46228,0,0,0,0,
"17:12:41	",95,0,351,4315.897436,647.692308,4172.307692,4092.307692,4135.897436,647.692308,647.692308,4249.230769,4265.128205,4100,646.153846,646.153846,4133.333333,3356.410256,1699,1690,3351.734,192.493546,0,0,0,0
96,0,0,4297.435897,647.692308,4160.512821,4083.076923,4135.897436,647.692308,647.692308,4229.74359,4248.205128,4082.051282,646.153846,646.153846,4125.128205,3346.153846,1698,1689,3351.741,192.493546,0,0,0,0,
97,0,0,4292.307692,647.692308,4153.333333,4081.025641,4135.897436,647.692308,647.692308,4217.948718,4235.897436,4072.820513,646.153846,646.153846,4118.461538,3336.923077,1697,1691,3351.753,192.493546,0,0,0,0,
98,0,393,4313.333333,647.692308,4165.641026,4097.948718,4135.897436,647.692308,647.692308,4228.717949,4251.282051,4087.179487,646.153846,646.153846,4126.666667,3340,1698,1691,3351.757,192.493546,0,0,0,0,
"17:12:41	",103,0,351,4293.846154,647.692308,4156.410256,4086.153846,4135.897436,647.692308,647.692308,4212.307692,4249.230769,4086.666667,646.153846,646.153846,4124.102564,3335.384615,1697,1686,3351.796,192.556107,0,0,0,0
104,0,0,4277.435897,647.692308,4147.692308,4080.512821,4135.897436,647.692308,647.692308,4212.307692,4243.076923,4080.512821,646.153846,646.153846,4118.461538,3326.153846,1696,1688,3351.803,192.556107,0,0,0,0,
105,0,0,4278.461538,647.692308,4134.358974,4082.051282,4135.897436,647.692308,647.692308,4207.692308,4237.435897,4070.769231,646.153846,646.153846,4115.384615,3317.948718,1697,1689,3351.814,192.556107,0,0,0,0,
106,0,393,4297.435897,647.692308,4141.025641,4087.692308,4135.897436,647.692308,647.692308,4222.051282,4252.307692,4086.666667,646.153846,646.153846,4125.128205,3330.25641,1696,1690,3351.819,192.556107,0,0,0,0,
"17:12:41	",107,0,351,4310.25641,647.692308,4160.512821,4090.25641,4135.897436,647.692308,647.692308,4238.974359,4269.230769,4106.153846,646.153846,646.153846,4133.333333,3342.564103,1697,1690,3351.827,192.587387,0,0,0,0
108,0,0,4308.205128,647.692308,4161.538462,4089.230769,4135.897436,647.692308,647.692308,4229.230769,4260.512821,4096.923077,646.153846,646.153846,4128.205128,3343.076923,1696,1692,3351.835,192.587387,0,0,0,0,
109,0,0,4310.25641,647.692308,4163.076923,4092.820513,4135.897436,647.692308,647.692308,4220,4253.846154,4090.25641,646.153846,646.153846,4125.641026,3346.153846,1698,1694,3351.847,192.587387,0,0,0,0,
110,0,393,4331.282051,647.692308,4178.461538,4102.051282,4135.897436,647.692308,647.692308,4226.666667,4264.102564,4100,646.153846,646.153846,4132.307692,3349.230769,1698,1697,3351.85,192.587387,0,0,0,0,
111,0,351,4347.692308,647.692308,4179.487179,4110.769231,4135.897436,647.692308,647.692308,4232.307692,4270.769231,4109.230769,646.153846,646.153846,4135.897436,3349.230769,1699,1698,3351.858,192.618652,0,0,0,0,
112,0,0,4326.153846,647.692308,4173.333333,4109.230769,4135.897436,647.692308,647.692308,4234.358974,4271.282051,4111.794872,646.153846,646.153846,4136.923077,3353.333333,1700,1701,3351.866,192.618652,0,0,0,0,
113,0,0,4305.641026,647.692308,4185.128205,4103.076923,4135.897436,647.692308,647.692308,4240,4279.487179,4116.410256,646.153846,646.153846,4143.076923,3362.051282,1700,1703,3351.877,192.618652,0,0,0,0,
114,0,393,4331.282051,647.692308,4188.717949,4109.230769,4135.897436,647.692308,647.692308,4239.487179,4287.179487,4124.102564,646.153846,646.153846,4148.205128,3366.666667,1700,1705,3351.882,192.618652,0,0,0,0,
"17:12:41	",115,0,351,4356.923077,647.692308,4173.333333,4117.435897,4135.897436,647.692308,647.692308,4228.717949,4281.538462,4121.538462,646.153846,646.153846,4146.666667,3367.692308,1700,1703,3351.89,192.649933,0,0,0,0
116,0,0,4338.974359,647.692308,4171.282051,4113.333333,4135.897436,647.692308,647.692308,4222.564103,4274.871795,4112.820513,646.153846,646.153846,4143.076923,3367.692308,1700,1704,3351.896,192.649933,0,0,0,0,
117,0,0,4322.564103,647.692308,4180.512821,4107.692308,4135.897436,647.692308,647.692308,4218.974359,4272.820513,4107.692308,646.153846,646.153846,4139.487179,3362.564103,1701,1701,3351.908,192.649933,0,0,0,0,
118,0,393,4334.871795,647.692308,4182.051282,4111.282051,4135.897436,647.692308,647.692308,4213.846154,4269.230769,4107.179487,646.153846,646.153846,4136.923077,3360.512821,1699,1700,3351.914,192.649933,0,0,0,0,
"17:12:41	",123,0,351,4352.307692,647.692308,4193.333333,4091.282051,4135.897436,647.692308,647.692308,4247.179487,4295.897436,4135.384615,646.153846,646.153846,4153.846154,3384.102564,1698,1697,3351.953,192.712494,0,0,0,0
124,0,0,4340,647.692308,4189.230769,4090.769231,4135.897436,647.692308,647.692308,4236.923077,4280.512821,4115.897436,646.153846,646.153846,4145.128205,3380.512821,1699,1697,3351.96,192.712494,0,0,0,0,
125,0,0,4345.128205,647.692308,4189.74359,4088.717949,4135.897436,647.692308,647.692308,4225.641026,4266.666667,4102.564103,646.153846,646.153846,4137.435897,3376.410256,1698,1697,3351.972,192.712494,0,0,0,0,
126,0,393,4349.74359,647.692308,4191.794872,4089.74359,4135.897436,647.692308,647.692308,4226.666667,4267.692308,4104.615385,646.153846,646.153846,4139.487179,3371.282051,1699,1697,3351.976,192.712494,0,0,0,0,
"17:12:41	",127,0,351,4345.128205,647.692308,4194.871795,4093.846154,4135.897436,647.692308,647.692308,4234.871795,4274.871795,4112.307692,646.153846,646.153846,4142.564103,3372.307692,1698,1699,3351.984,192.743759,0,0,0,0
128,0,0,4341.025641,647.692308,4196.923077,4090.25641,4135.897436,647.692308,647.692308,4235.384615,4280,4120,646.153846,646.153846,4143.589744,3380.512821,1700,1699,3351.991,192.743759,0,0,0,0,
0,0,513,4335.384615,647.692308,4191.282051,4082.564103,4135.897436,647.692308,647.692308,4230.25641,4276.923077,4115.897436,646.153846,646.153846,4143.076923,3374.358974,1700,1700,3352.003,192.743759,0,0,0,0,
1,0,352,4337.435897,647.692308,4195.897436,4085.641026,4135.897436,647.692308,647.692308,4231.282051,4276.410256,4113.846154,646.153846,646.153846,4145.128205,3366.153846,1701,1702,3352.007,192.743759,0,0,0,0,
"17:12:41	",6,0,0,4343.589744,647.692308,4199.487179,4093.333333,4135.897436,647.692308,647.692308,4263.076923,4300,4142.051282,646.153846,646.153846,4157.948718,3388.717949,1703,1699,3352.045,192.80632,0,0,0,0
7,0,436,4334.871795,647.692308,4190.25641,4088.717949,4135.897436,647.692308,647.692308,4249.230769,4287.179487,4126.666667,646.153846,646.153846,4152.820513,3382.564103,1702,1695,3352.054,192.80632,0,0,0,0,
8,0,624,4337.435897,647.692308,4192.307692,4091.794872,4135.897436,647.692308,647.692308,4254.871795,4288.205128,4129.230769,646.153846,646.153846,4155.384615,3380.512821,1701,1691,3352.065,192.80632,0,0,0,0,
9,0,700,4336.410256,647.692308,4189.230769,4091.794872,4135.897436,647.692308,647.692308,4262.564103,4298.974359,4139.487179,646.153846,646.153846,4158.461538,3386.666667,1700,1689,3352.07,192.80632,0,0,0,0,
"17:12:41	",10,0,395,4334.871795,647.692308,4175.897436,4086.153846,4135.897436,647.692308,647.692308,4245.128205,4290.769231,4130.25641,646.153846,646.153846,4153.333333,3384.102564,1701,1691,3352.078,192.837601,0,0,0,0
11,0,351,4338.974359,647.692308,4174.871795,4086.153846,4135.897436,647.692308,647.692308,4240.512821,4282.051282,4123.076923,646.153846,646.153846,4151.794872,3378.974359,1698,1693,3352.085,192.837601,0,0,0,0,
12,0,0,4331.282051,647.692308,4182.051282,4087.692308,4135.897436,647.692308,647.692308,4256.410256,4284.615385,4125.128205,646.153846,646.153846,4151.794872,3380.512821,1697,1693,3352.097,192.837601,0,0,0,0,
13,0,0,4320.512821,647.692308,4175.897436,4084.102564,4135.897436,647.692308,647.692308,4264.615385,4284.615385,4123.589744,646.153846,646.153846,4148.717949,3379.487179,1697,1688,3352.101,192.837601,0,0,0,0,
14,0,395,4316.410256,647.692308,4162.051282,4074.871795,4135.897436,647.692308,647.692308,4261.025641,4279.487179,4117.948718,646.153846,646.153846,4147.179487,3371.794872,1695,1687,3352.109,192.868866,0,0,0,0,
15,0,351,4311.282051,647.692308,4161.025641,4067.179487,4135.897436,647.692308,647.692308,4261.025641,4278.461538,4113.846154,646.153846,646.153846,4146.666667,3369.74359,1696,1684,3352.116,192.868866,0,0,0,0,
16,0,0,4308.717949,647.692308,4167.692308,4067.692308,4135.897436,647.692308,647.692308,4268.205128,4280.512821,4115.384615,646.153846,646.153846,4146.666667,3375.384615,1695,1685,3352.127,192.868866,0,0,0,0,
17,0,0,4308.717949,647.692308,4166.153846,4064.615385,4135.897436,647.692308,647.692308,4265.641026,4273.333333,4112.820513,646.153846,646.153846,4143.076923,3375.384615,1696,1686,3352.133,192.868866,0,0,0,0,
"17:12:41	",18,0,0,4309.230769,647.692308,4171.794872,4058.461538,4135.897436,647.692308,647.692308,4258.461538,4270.25641,4109.230769,646.153846,646.153846,4142.051282,3373.846154,1695,1687,3352.141,192.900146,0,0,0,0
19,0,0,4322.051282,647.692308,4188.205128,4064.102564,4135.897436,647.692308,647.692308,4261.025641,4284.615385,4118.461538,646.153846,646.153846,4149.230769,3378.974359,1697,1689,3352.147,192.900146,0,0,0,0,
20,0,0,4335.384615,647.692308,4196.410256,4071.282051,4135.897436,647.692308,647.692308,4276.410256,4299.487179,4134.358974,646.153846,646.153846,4157.948718,3385.641026,1696,1690,3352.159,192.900146,0,0,0,0,
21,0,0,4332.307692,647.692308,4190.769231,4066.666667,4135.897436,647.692308,647.692308,4290.769231,4297.948718,4139.487179,646.153846,646.153846,4158.461538,3387.179487,1697,1693,3352.164,192.900146,0,0,0,0,
"17:12:41	",26,0,0,4305.128205,647.692308,4171.794872,4044.615385,4135.897436,647.692308,647.692308,4273.333333,4268.717949,4107.179487,646.153846,646.153846,4141.025641,3378.974359,1699,1696,3352.203,192.962708,0,0,0,0
27,0,0,4301.025641,647.692308,4180.512821,4043.076923,4135.897436,647.692308,647.692308,4271.282051,4271.282051,4107.179487,646.153846,646.153846,4140.512821,3380,1698,1696,3352.211,192.962708,0,0,0,0,
28,0,0,4302.564103,647.692308,4181.538462,4042.564103,4135.897436,647.692308,647.692308,4281.025641,4284.102564,4119.487179,646.153846,646.153846,4147.179487,3384.102564,1699,1695,3352.222,192.962708,0,0,0,0,
29,0,0,4296.410256,647.692308,4176.410256,4037.948718,4135.897436,647.692308,647.692308,4278.461538,4285.641026,4121.025641,646.153846,646.153846,4148.205128,3384.102564,1699,1693,3352.227,192.962708,0,0,0,0,
"17:12:41	",30,0,0,4296.923077,647.692308,4180,4037.435897,4135.897436,647.692308,647.692308,4272.307692,4280,4115.384615,646.153846,646.153846,4144.102564,3380,1698,1692,3352.234,192.993973,0,0,0,0
31,0,0,4316.923077,647.692308,4181.025641,4044.102564,4135.897436,647.692308,647.692308,4273.846154,4285.128205,4122.051282,646.153846,646.153846,4148.717949,3381.538462,1700,1692,3352.24,192.993973,0,0,0,0,
32,0,0,4321.025641,647.692308,4176.410256,4044.102564,4135.897436,647.692308,647.692308,4276.923077,4292.820513,4130.769231,646.153846,646.153846,4154.358974,3389.230769,1699,1692,3352.252,192.993973,0,0,0,0,
33,0,0,4307.179487,647.692308,4182.564103,4038.974359,4135.897436,647.692308,647.692308,4281.025641,4296.410256,4134.358974,646.153846,646.153846,4155.897436,3394.358974,1699,1693,3352.257,192.993973,0,0,0,0,
"17:12:41	",38,0,0,4309.74359,647.692308,4183.589744,4036.923077,4135.897436,647.692308,647.692308,4318.974359,4312.307692,4156.410256,646.153846,646.153846,4169.74359,3403.076923,1697,1694,3352.297,193.056534,0,0,0,0
39,0,0,4312.307692,647.692308,4183.076923,4038.461538,4135.897436,647.692308,647.692308,4313.333333,4313.333333,4153.846154,646.153846,646.153846,4170.769231,3400.512821,1697,1695,3352.304,193.056534,0,0,0,0,
40,0,0,4313.333333,647.692308,4181.025641,4038.461538,4135.897436,647.692308,647.692308,4294.358974,4304.615385,4141.025641,646.153846,646.153846,4166.666667,3394.358974,1697,1695,3352.315,193.056534,0,0,0,0,
41,0,0,4304.102564,647.692308,4180,4033.333333,4135.897436,647.692308,647.692308,4289.74359,4293.846154,4129.230769,646.153846,646.153846,4160,3391.282051,1697,1695,3352.32,193.056534,0,0,0,0,
"17:12:41	",46,0,0,4289.74359,647.692308,4183.589744,4026.153846,4135.897436,647.692308,647.692308,4291.794872,4295.384615,4130.769231,646.153846,646.153846,4155.384615,3397.435897,1698,1694,3352.359,193.119095,0,0,0,0
47,0,0,4298.461538,647.692308,4171.794872,4030.25641,4135.897436,647.692308,647.692308,4277.948718,4282.051282,4119.487179,646.153846,646.153846,4149.230769,3397.435897,1700,1694,3352.366,193.119095,0,0,0,0,
48,0,0,4286.666667,647.692308,4162.564103,4027.179487,4135.897436,647.692308,647.692308,4259.487179,4266.153846,4101.538462,646.153846,646.153846,4140.512821,3392.820513,1699,1693,3352.378,193.119095,0,0,0,0,
49,0,0,4288.205128,647.692308,4170.769231,4028.717949,4135.897436,647.692308,647.692308,4263.076923,4273.333333,4109.74359,646.153846,646.153846,4142.564103,3395.384615,1699,1693,3352.382,193.119095,0,0,0,0,
"17:12:41	",50,0,0,4302.564103,647.692308,4178.974359,4035.897436,4135.897436,647.692308,647.692308,4276.410256,4290.769231,4128.205128,646.153846,646.153846,4150.769231,3404.102564,1698,1692,3352.39,193.15036,0,0,0,0
51,0,0,4300.512821,647.692308,4185.641026,4039.487179,4135.897436,647.692308,647.692308,4280,4293.846154,4130.25641,646.153846,646.153846,4152.307692,3406.666667,1699,1693,3352.398,193.15036,0,0,0,0,
52,0,0,4293.333333,647.692308,4187.692308,4034.358974,4135.897436,647.692308,647.692308,4275.384615,4281.025641,4119.487179,646.153846,646.153846,4147.179487,3396.410256,1698,1692,3352.409,193.15036,0,0,0,0,
53,0,0,4293.333333,647.692308,4181.538462,4030.769231,4135.897436,647.692308,647.692308,4280,4274.358974,4113.333333,646.153846,646.153846,4145.128205,3392.307692,1697,1693,3352.414,193.15036,0,0,0,0,
54,0,0,4293.333333,647.692308,4181.538462,4032.820513,4135.897436,647.692308,647.692308,4301.025641,4290.25641,4125.128205,646.153846,646.153846,4149.230769,3401.025641,1698,1692,3352.422,193.15036,0,0,0,0,
55,0,0,4291.282051,647.692308,4186.153846,4034.358974,4135.897436,647.692308,647.692308,4307.179487,4297.948718,4131.794872,646.153846,646.153846,4151.794872,3405.641026,1697,1694,3352.43,193.15036,0,0,0,0,
